0.445000       1.03741410e+00       1.49906338e+00       4.61649276e-01
0.450000       1.02807723e+00       1.49071198e+00       4.62634754e-01
0.455000       1.01889940e+00       1.48249863e+00       4.63599229e-01
0.460000       1.00987641e+00       1.47441956e+00       4.64543150e-01
0.465000       1.00100420e+00       1.46647115e+00       4.65466952e-01
0.470000       9.92278854e-01       1.45864991e+00       4.66371061e-01
0.475000       9.83696610e-01       1.45095250e+00       4.67255890e-01
0.480000       9.75253833e-01       1.44337567e+00       4.68121840e-01
0.485000       9.66947015e-01       1.43591632e+00       4.68969302e-01
0.490000       9.58772771e-01       1.42857143e+00       4.69798658e-01
0.495000       9.50727832e-01       1.42133811e+00       4.70610277e-01
0.500000       9.42809042e-01       1.41421356e+00       4.71404521e-01
0.505000       9.35013348e-01       1.40719509e+00       4.72181741e-01
0.510000       9.27337804e-01       1.40028008e+00       4.72942280e-01
0.515000       9.19779557e-01       1.39346603e+00       4.73686472e-01
0.520000       9.12335849e-01       1.38675049e+00       4.74414642e-01
0.525000       9.05004012e-01       1.38013112e+00       4.75127106e-01
0.530000       8.97781464e-01       1.37360564e+00       4.75824176e-01
0.535000       8.90665703e-01       1.36717185e+00       4.76506151e-01
0.540000       8.83654308e-01       1.36082763e+00       4.77173327e-01
0.545000       8.76744934e-01       1.35457092e+00       4.77825989e-01
0.550000       8.69935306e-01       1.34839972e+00       4.78464419e-01
0.555000       8.63223222e-01       1.34231211e+00       4.79088888e-01
0.560000       8.56606545e-01       1.33630621e+00       4.79699665e-01
0.565000       8.50083202e-01       1.33038021e+00       4.80297009e-01
0.570000       8.43651183e-01       1.32453236e+00       4.80881174e-01
0.575000       8.37308538e-01       1.31876095e+00       4.81452409e-01
0.580000       8.31053373e-01       1.31306433e+00       4.82010956e-01
0.585000       8.24883849e-01       1.30744090e+00       4.82557052e-01
0.590000       8.18798182e-01       1.30188911e+00       4.83090928e-01
0.595000       8.12794638e-01       1.29640745e+00       4.83612809e-01
0.600000       8.06871530e-01       1.29099445e+00       4.84122918e-01
0.605000       8.01027223e-01       1.28564869e+00       4.84621470e-01
0.610000       7.95260124e-01       1.28036880e+00       4.85108676e-01
0.615000       7.89568685e-01       1.27515343e+00       4.85584741e-01
